"","BCR_1_Y","BCR_2_Y","BCR_3_Y","BCR_4_Y","BCR_5_Y","BCR_6_Y","BCR_7_Y","BCR_8_Y","BCR_9_Y","BCR_10_Y","BCR_11_Y","BCR_12_Y","BCR_13_Y","BCR_14_Y","BCR_15_Y","E2A_1_Y","E2A_2_Y","E2A_3_Y","E2A_4_Y","E2A_5_Y","E2A_6_Y","E2A_7_Y","E2A_8_Y","E2A_9_Y","E2A_10_Y","E2A_11_Y","E2A_12_Y","E2A_13_Y","E2A_14_Y","E2A_15_Y","E2A_16_Y","E2A_17_Y","E2A_18_Y","E2A_19_Y","E2A_20_Y","E2A_21_Y","E2A_22_Y","E2A_23_Y","E2A_24_Y","E2A_25_Y","E2A_26_Y","E2A_27_Y"
"ENSG00000160888",1599.2,2200.8,3431.8,1676.3,2157.9,1474.1,1428.3,1634.2,3615.9,3188.2,1658.9,1837.4,2943.3,1489.9,2788.5,921.6,2440.8,1844.7,4755.9,43.8,4160.9,589.4,1958,241.5,2517.6,3922.4,2977.5,2995.1,3960.3,2690.5,1653.8,1691.3,2304.3,1855.4,2997,3419.1,2010,2742.6,2090.9,4758.9,4769.9,2830.7
"ENSG00000136450",3614,2045.25,2264.65,2209.45,1792.8,1502.45,1264.05,858.4,1871.3,3505,1326.5,2038.7,1851.65,2373.35,1277.1,474.55,1879.95,2050.55,1214.55,1028.05,1203.5,1678.6,1795.05,1111.45,1693.25,871,1686.85,2663.75,138.8,1848.9,1211.3,2160.5,1899.4,975.75,2173.45,1563.35,1726.7,1485.05,821.1,2986.1,1863.35,1661.6
"ENSG00000078668",4083.4,3165.9,6201.4,3263.9,4057.7,1111.6,2531,3914,4948.8,5466.8,4349.5,2430.4,4490,4756.8,5312.2,2817,2238.1,4949.1,1872.7,4433.7,2075.3,3953.4,1787.2,3793.4,3939.1,2132.1,3252.1,1672.9,2524.1,3366.7,2841.8,5005.5,2054,1683.1,3413,3211.6,1627.9,4604.1,1935.4,1671,3616.5,4250.2
"ENSG00000274221",4127.6,3720.5,4625.6,1007.2,738.5,358.4,2744.4,845.4,2623.8,2614.5,2572.1,2107.6,4427,1244.4,1801.8,2012.2,2993.8,3692.2,2724.5,1538.3,3390.6,2646.7,3343.7,4157.2,5188.2,-1856.3,2700.3,5841.9,2271.4,2876.8,3187.4,1724.5,1575.4,2496.3,2330.3,5797.1,2228.6,2435.5,1529.1,2419.8,379.7,2223
"ENSG00000173660",-23.5,-500.8,2214.2,877.2,1796,1125.3,2106.2,2997.4,1222.9,2450.3,1172.4,2658.4,2493.7,2378,2549.8,1597.1,1667.7,1098.5,-1043.4,3482.7,69.2,1020.7,1127.8,291.3,758.3,1279.5,500.5,887.9,96.3,352.9,1444.1,957,317.2,1394.4,906.1,1334.5,1085.5,38.4,1570.8,1192.5,1106.1,896.1
"ENSG00000086548",1819.2,1826.6,-916.4,-797.6,-373.9,571,-557.2,51.9,1461.5,-749,1663.3,-1179.3,38.9,233.1,-366.5,1370.2,-147.6,595.2,1879.7,2084.1,4465.2,-1238.5,13.7,336.8,-760.5,-111.6,1021.8,-1359.9,2786.1,594.2,-757.7,928.6,2047.5,1040.4,1586.9,801.3,175.6,-203.4,-983.5,3934,1113.8,576.9
"ENSG00000110245",7591.5,2748.6,8159.4,5949.7,7719.6,9498.1,8423.1,6560.4,7434.3,7537.9,4263.4,8224.9,7888.3,8108.5,9307.1,6396.3,5857.3,5010.5,5542.8,5444.5,4800,6658.8,6116.2,4151.7,7397.8,4081.1,5257.6,5979.1,5449,6069.7,6260.8,4728.6,8154.1,7572.4,5366.2,7036.4,6165.4,6223.9,6765.7,5153.4,6138.6,5925.7
"ENSG00000154723",4261.8,1204.3,2122.3,1104.9,516.2,551.2,3316.3,1278.5,1932.9,1430.2,257.9,786,1940,246.9,957.8,1990.6,2160.2,1271.7,1838.4,1604.9,1399.2,1215.1,2026.1,2471.9,1315.4,2198.9,603.2,1741.1,1848.4,1732.8,1592.3,2407,809.5,442.2,-147.8,540.9,1352.4,1089.3,2854.7,2093.7,1298.3,1176.8
"ENSG00000124299",2336.5,1570.1,-241.6,272,1166.3,1690.4,344,-30.7,1090.6,1379.7,1121.2,1257.4,257,108.7,1243.8,483.8,1028.2,542.5,866.6,224.2,584.2,893,616.2,0,1028.7,195.2,934.3,1353.3,-165.1,811.6,918.7,-39.5,711.7,1238,972.9,539.9,-55.2,269.6,1978,860.6,1847.4,1057.9
"ENSG00000144566",2096.9,-886.2,26.05,-1045.15,-109.6,-155.9,194.9,-459.75,384.55,-1179.3,-728.75,453.8,422.75,-1933.6,-593.9,183.95,-505.45,-706,8.75,1755.95,-73.05,-1118.1,-60.3,-1171.5,-305.85,-1538.9,-313.65,-751.05,-1662.35,241.3,-220.25,-930.55,-415.05,-95.5,165.2,-1214.55,898.05,-614.55,524.5,-1281.4,-1181.05,-203.1
"ENSG00000161547",1613.1,1406.55,462.2,2858.25,951.15,1096.1,2617.85,-108.2,4273.55,757.05,888.35,3174.1,809.5,851.65,558.05,8134.35,10982.95,9518.75,13372.9,7077.5,7542.7,12528.2,8809.05,11991.8,7570.9,8173.05,10502.7,9614.7,8726.55,10136,11279.7,14608.8,11079.65,9621.45,7864.9,6685.85,8772.75,8632.05,7999.55,7340.1,10784.3,11862.9
"ENSG00000105048",-96.6,1048.3,137.6,669.8,-266.7,151.15,-81.2,-15.95,-17.35,328.2,17.45,217.15,-491,470.25,178.8,-417.4,1110.95,906,1939.1,725.85,-105.1,635.15,1724.3,867.25,69.8,60.2,768.6,902.1,1601.95,276.6,395.55,1151.9,-258.45,1070.7,50.8,1693.3,88.55,550.45,-452.5,1805.5,646.75,1572.8
"ENSG00000179335",2587.8,1566.3,1467.9,1544.8,614.7,228,148.1,432.2,125.7,1729,1131.2,1597.8,1314,417.3,-713.1,566,-429.8,431.7,26,-870,2381,545.8,654.8,1124.7,1147.1,1821.7,1086.6,1098.9,686.7,1023.1,1683.9,596.8,1363.3,613.2,632.9,458.6,505.6,1013.3,2128.2,973,1162,206.5
"ENSG00000125733",2877,1017.1,1771.5,2707,1413.2,499.4,348,1441.6,2424.1,2422.3,1437.4,1899.8,3209.5,3328.5,1892.5,3609.8,3544.5,1336.4,2025.1,3315.3,4438.2,2224.9,1651.6,2268.6,1434.2,5121.5,2936.9,2202.5,4526.7,1351.5,1055,1794.9,1359.8,801.8,2659.2,3726.7,1437.5,2053.1,-1304.1,5343.4,1701,1459.3
"ENSG00000084676",1806.35,1464.85,789.65,562.1,778.35,-223.1,2449.4,625.05,627.85,278.85,1097.65,-52.9,-279.35,-175.65,1014.55,841.8,-327.35,897.45,684.3,2005.95,1494.1,880.05,778.4,753.55,500.55,-861.25,672.65,439.05,703.1,392.8,805,-29.3,378.3,253.1,-166.65,1228.45,1031.5,101.4,1894.75,-260.1,884.35,659.35
"ENSG00000105974",962.6,1400.6,1910.9,650.2,639.3,3118.8,-1128.5,540.2,680.8,-124.7,-257.8,-505.9,-256.6,946.4,1327,1283.9,1442.1,-643.8,-2173.8,-31.8,1674,830.9,1643.9,565.8,1542.6,1844.3,1447.7,826.7,2086.1,1992,-41.3,417.5,276.1,2801.7,1121.1,510.3,786.1,1495.3,1384.7,689.2,1183.1,895.7
"ENSG00000119537",-994.8,574.4,247.3,2750.8,1003.1,645.3,2847.9,892.1,419.7,823.8,1196,1169.4,1277.4,1558.5,823,-28.8,1208.4,1359.4,2257.1,-284.7,1680,996,775.1,-2280.8,441,2005.7,1720.4,1040.4,313.9,670.6,1105.5,896.1,975.2,868.5,-151.7,1734,899.8,-232.5,372.8,-1527.1,2370.1,1209.8
"ENSG00000072134",3078.9,-193.1,831.3,-538.3,-964,102,-3773.3,-63.4,7,-2076.8,-431.6,-391.4,787.4,191.7,157.2,-2423.8,235.2,-682.1,-662.6,-1272.1,-3167.6,364.5,-391.6,-518.9,-339.3,2483.1,-725.7,1160.5,-1769.9,-25.6,-813.3,-386.2,-878,-532.3,-501.8,-638.7,-1281,172.5,-706.9,875.1,-164.5,-127.1
"ENSG00000100902",-1700,-393.4,-1164,598.5,382.9,392.2,758,519.5,463.7,10,512.5,157.8,-765.2,417.1,-514.1,1317.5,-735.6,338.3,-232.9,-528,1349.9,219.9,-468.6,1749.2,228.2,-1711.5,293.1,493.6,-692.7,1594.2,346.8,931.9,117,-88.4,-641.2,-467.8,555.1,88.5,-1032.5,814.6,-696.7,-222.6
"ENSG00000128311",3069.9,2186.1,2283,1236,2393.5,2107.2,-234.6,1945.9,1022.6,2383.4,2859.2,438.6,1925.7,1943,2413.2,1792.4,2261.9,1276.6,1489.9,3827.2,2043.2,2815.2,2190.3,1421.1,2478.5,1316.1,1811.5,1681.3,737.1,1239.8,2079.4,1228.6,2511.8,3826.2,1670,2386.3,3579.8,1928.9,3013.7,4446.3,2383.5,2272.5
"ENSG00000128309",-1974,235.2,765.9,656.5,-101.3,-636.3,280.7,-270.7,375.8,-286.2,1072,40.4,-959.1,270.2,272.8,2272.2,-164.4,-3615.3,-2364.2,1345.5,1508.9,381.7,-502.6,537.5,-289.5,55.6,-567.6,-2197.8,-478.7,-140.7,42.4,69.6,14.6,-717.1,-1753.2,247.9,-238.3,-990,1293.7,-2565.7,-715.4,175.7
"ENSG00000125970",2947.8,2122.4,4291.9,1475.3,3774.3,1566.1,4535.6,5843.7,3005.8,2434.2,3977,3774.2,1497.3,3310.3,1266.2,2830.4,497.6,1832.7,2243,2472.5,1471.6,1636.2,1637,3936.6,1429.4,4659.6,1570.4,2207.4,2992.7,367.9,2223.1,2526,847.3,588,1525.9,2918.5,2169.8,164.7,2883.4,833.1,2331.4,545.1
"ENSG00000068120",4390.75,4684.5,4257.05,3654.05,5855.55,3745.6,2611.25,7027.6,2952.55,3487.05,3138.4,4378.5,4008,3997.75,5412,3396.4,3737.3,2923.35,3241,2873.8,4158.8,4304.3,2650.75,4725.25,3377.35,3793.8,3007.05,4243,4804.15,4235.5,1917.3,3031.35,2928.2,5668.9,4209.9,2535.7,2776.15,4581,3202.3,4792.65,2527.65,4501.6
"ENSG00000141258",-1187.4,2367.7,2951.5,442,1556.3,2877.2,124.7,1001.2,569.8,858.6,750.2,1468.4,1115.6,816,2271.3,-178.8,-245.7,-414.8,2488.4,1085.6,2400.4,281.2,1137.2,2453.7,1017.8,119.3,1636.7,506.2,603.1,512,986,325.2,430.4,1258.2,-1309.9,18.1,-1741.6,176.9,-112.2,1369.7,751.7,1957.2
"ENSG00000169715",2457.9,853.4,1227.3,684.9,730.7,1767,3447.7,107.1,-796.4,-247.1,108.5,860.5,45.2,1034.5,-59.8,695.6,-1086.9,1419.7,-1468.5,1655.5,-2262.5,-332.5,1097,1076.2,-2.9,655.4,1034.7,-860.8,1119.5,1014.6,95.8,-109.3,592.3,176.9,28.5,904.4,-176.9,-230.7,-434.5,709.8,2039.4,-281.1
"ENSG00000206394",804.2,-242.1,399.5,512.6,697.1,-77,-2965.2,79,162.7,561.3,727.2,936.4,-1119.7,863.9,-481.1,-508.3,554.9,-227.1,-601.7,-2743.6,1209.7,-965.8,409.7,-124.4,161.1,-1158.1,123.6,-264.5,-772.8,418.8,-291.9,-454.3,-184.5,-90.4,223.8,622,1402.3,8.9,1769.6,-70.1,608.1,-27.1
"ENSG00000164904",18076.5,5761,26318.9,11630,6688.7,5069.8,14641,8078.9,30388.1,7445.4,12298.4,7751.7,2599.6,9410.2,4307.3,4888.8,2812.9,2560.7,2815.3,145.1,2075.4,1122.2,620.6,1954.2,1528.5,1576.9,513.1,489.2,-11.8,4605.4,771.1,1047.4,47.3,4867.9,-804.3,2567.4,2210.5,170,1157.4,4373.4,2782.3,483.6
"ENSG00000096696",7193.7,4246.4,1631.7,1646.6,1606.5,1342.9,3716.3,2303,1901.7,1548.4,668.8,3484.2,1664.2,4877.5,2699.6,1419.9,1710.6,1464.4,2807.4,2855.3,3227.2,2699.3,1852.8,4496.6,2722.6,4384.6,3580,1779.7,1486.7,1352.1,4332.4,2823.5,2318.8,4870.6,2102.9,3525,3770.3,3123.5,1473.2,4186.1,2074.1,2102.4
"ENSG00000130558",892.85,409.7,2199.75,455.8,1523.45,755.95,690.3,724.9,1181.95,442.6,1693.05,1284.55,1583.65,430.5,1114.55,4664.85,572.35,1190.65,-439.85,577.1,-432.6,914.45,539.25,1748.9,697.6,-509.45,641.25,807.65,-186.4,967.35,422.8,1296.3,1083.7,686.05,1268.6,423.95,722.55,1129.45,430.4,1311.5,-305.05,1485.5
"ENSG00000117395",-1260.4,2535.1,3060.1,459.5,886.6,197.7,1003.1,1720.2,-59.9,2948.3,1445.4,1775.4,587.8,4063.4,1273.9,4166,-1439.4,324.9,3260.2,2533.6,4021.8,2010.5,1858.3,234.7,1089.2,3257.5,3111.8,-557.6,3049.3,561.2,642.8,-185.2,-596.6,2698.2,487.7,3355.2,2535.7,3801.4,-1662.8,6610.2,4622.5,3465.6
"ENSG00000111642",4753.4,2395.6,3443.5,1944.8,3771.6,2766.1,3222.6,3553.9,3283.7,6854.1,1309.1,156.3,2184.3,3082.5,4110.9,6714.7,5265,5121.4,7577.3,2605.9,5146.9,3481.5,3643,3359.3,4578.7,4276.4,4961.7,8488.1,5446.1,3081.6,5400,5818.2,7143.3,6006.9,5928,5995.5,4112.9,4703.7,5903.2,2914.4,5723.5,4762
"ENSG00000126247",-379,-109.6,789.2,394.9,32.6,1417,1021.2,264.1,1358.7,308.9,1801.3,676.2,-185.4,893.9,202.8,-541.3,-503,-199.2,1789.7,497.5,2487.7,1818,69.5,243.6,147.2,1844.3,674.9,697.9,-1023.6,766.2,-247.7,1093,167.1,1152.1,444.9,53.8,679.1,645.8,-196.7,1187.7,195.7,-408.3
"ENSG00000056972",9178.8,10389,10468.3,7475.3,7233,9689.6,5646.9,2603.4,7435.4,10053.5,9213,8751.5,6023.6,8356.7,7155.2,9095.9,8290.1,6650,6412.9,5396.1,2136.4,4123.5,6815.2,1991.2,6196.2,6514,6399,5143.8,6706.8,7107.2,4997.2,6955.8,4444.6,4294.2,4910.7,7369.9,4960,6246,6437.3,7504.6,6779.3,4836.6
"ENSG00000168925",324.7,1261.1,656.1,-215.9,-371,-491.4,537.7,-600.6,7.3,-707.2,-616.7,-960.7,10419.6,-612.7,-1107.8,-2170.3,-434.8,479,-715.4,-1799.6,-842.5,-221.2,-547.1,-863.3,383.3,-1670,371.3,-2683.5,-1035,278.9,-52.3,268,1062.2,-834.9,-68,311.3,-667.1,29.9,137.2,2312.6,-1428.6,-1505.1
"ENSG00000124788",2119.8,1120.4,3630.9,902.3,4412.3,2980.2,4768.7,2793.2,2503.7,1035,1074.2,2737.2,3256.3,3349.9,2334,6693.5,3738.5,7579,6643,5109.8,3572.1,4646.6,8280.1,2983,5379.1,6969.8,4765.2,7304.6,6171.7,5195.1,3334.9,7828.5,8407.2,6209.9,10003.2,5947.1,3312.6,6217.4,7026.9,8625.5,3410.2,3742.2
"ENSG00000164305",1732,2570.5,3330.1,1766.2,2322.8,1015.8,1667.7,1472.8,1518.4,3003.5,1417.6,582.7,1858.1,2607.8,2009.6,1837.5,486.4,2813.8,3410.8,1945.7,365.6,2205.4,1251.7,2486.2,933.7,1510.5,2164.9,1868.3,918.1,3282.5,2074.9,2316.3,1639.1,1250.6,2444.1,3536.9,2114,1064.9,2099.3,1897.5,2580,1369.9
"ENSG00000132718",6599.6,2729.1,1930.1,1967.7,4692.7,3671.5,1422.6,4893,3823.8,4827.7,3151.1,3511.1,4370.4,2521.9,4534.6,3733.6,2826.3,4965.3,3389.8,1354.1,1693.4,2314.8,3616,5344.8,2820.5,3775.7,2623.2,3058,2473.6,3555.4,3930,2176.7,4135.9,2681,2812.6,2339.5,2139.1,1135.6,3640.7,4480.1,3429.7,1925.6
"ENSG00000179950",-492.7,-376.1,-1205.6,416.5,-188.8,1101.2,467.7,-1138.9,-662.7,276.7,393.8,1059.3,-164.8,1086.2,1101.3,407,636.8,2431.8,255,1611.1,-10.1,134.9,-749.7,1490.7,-196.5,130.5,21.9,-510,-78.1,-658.2,638.8,-741.6,646.6,257.3,1531.6,-1206.8,536.6,5.4,213.1,-52.4,715.4,21.5
"ENSG00000180304",982.7,398.3,1144.7,-631.7,1066.7,754.3,213.2,1438.1,329.9,-1368.3,1008.1,1007.6,769.1,1705.4,-484,696.7,799.1,2359.7,1215.9,1982.8,-1592.8,790.8,486.8,-1896.6,1202.1,-844.2,233.2,2269.3,2004,-127.5,150.8,168.7,45.8,-499.3,1245.5,733.4,993.4,1053.3,-1409.8,44.1,-363.2,1967.2
"ENSG00000163479",8759.7,13500,5449.4,11512.7,9260.5,8071.8,12094,10872.6,8977.6,8025.9,15303.3,16841.2,8053.8,15657.8,10456.5,12306.2,10159.3,11034.3,7686.9,19418,15214.8,5233,9321,8948.9,6684.1,14069.4,10318.3,14629.6,1884,8360.7,10099.9,15294.1,15951.3,10577.2,8952.5,10318.4,14796.7,6915.1,15324,15956,17424.7,6600.1
"ENSG00000105290",2031,1837.8,1920.6,1294.3,2700.1,4044.2,4089.7,3455.1,993.9,2271,1157.7,2730,1883.3,5356.5,1973,482.9,5438.7,1657.7,2706.8,574.9,2068.5,3400.4,2869.1,4233.7,3513.9,1690.5,3504.5,4276.5,4812.7,3540.5,4587.8,2567.2,2404.6,5538.1,1779.6,5442.9,5161.2,6626.2,3990.6,4123.6,2328.4,4403.5
"ENSG00000113657",3915.6,3128.2,4223.3,2892.6,5722.4,4839.2,2735,4314.2,4211.3,6193.8,3121.9,3488,4905.8,3373.3,4485.6,3756.1,4562.2,5214.5,4125.4,5648.9,4852.3,5233,3574.7,4755.1,4872.8,4134.2,4673.4,3225.3,3866.4,5030,3662.6,3583.3,7257.9,3926.4,5981.5,5466.6,4772.1,2856.9,6062.6,3598.8,4021.6,3811.5
"ENSG00000116786",3011.9,913.8,4064.7,298.6,518.6,45,-4204.2,537.4,-238.3,292.1,1044.5,-570.9,462.2,478.7,1384.5,-2631.6,305.9,2866.8,761.8,521.2,1811.6,655.5,1967.4,1996.3,1510.2,-1163.2,1340.2,907,1643.9,925.8,-706.3,1021.4,-151,869.3,1179.3,506.4,-105.7,-787.5,1458.6,-405.7,110.3,1001.6
"ENSG00000105223",2645.3,1341.8,2926.3,359.7,1151.1,3150.6,2305.2,1784.9,1692.9,2579,845.7,2416,3149.2,2054.8,2937.5,-159.9,1582.7,3535.9,518,751.4,1424.1,2619.1,2003,3083.2,1881.3,3169.9,1720.1,3247.5,3063.8,1241.3,3339,1628.5,2273,1572.8,3281.5,3443.4,2031.1,1886.9,2910.5,5502.5,3051.6,1236.3
"ENSG00000203879",4508.2,3437.1,-67.6,-532.1,1482.4,-1762.9,-230,348.9,429.1,-418.4,153.1,1443.9,439.4,1551.1,1088.7,1345.2,1538.6,473.1,1733.6,1290,2077.1,2003.4,1798.3,6098.3,2114.9,5029.9,2012.7,-1359.8,616.4,3388.6,3863.7,1785.2,1560.3,1088.4,3292.9,2183,320.1,1073.4,-1066.3,4704.5,4774.4,2980
"ENSG00000135829",3137.35,3424.65,5059.95,3138.25,2683.9,3582,1979.25,2406.2,2993.25,2390.6,3245.05,2676.5,4714.3,2002.25,1900.35,2097.2,4158.65,2644.15,3826.45,2336.3,2861.2,2714.15,1687.2,2322.9,3485,1068.9,3470.65,1588.65,1855.8,3678.4,2890.7,4264.65,4264.1,3359.25,3981.2,2885.85,2966.65,2945.05,2014.2,2501.35,7161.1,4198.75
"ENSG00000173540",4824.1,5689.8,8008.1,10313,4678.6,14586.3,11176.5,8640.1,8326.7,9515,7340.7,8524.8,8201.3,9247.3,7683.8,6856.3,8162.7,10015.6,7158.8,24017.7,5574.7,7091.8,5708.8,4976.3,5550.6,10363.2,8813.5,7104.9,3800.2,5393.5,6378.3,9205.4,14511.6,7849.9,8088.3,7566.4,9040.6,4806.4,9556.2,13513.2,21344.6,3724.9
"ENSG00000107742",3696.4,1104.2,-449.5,311,811.8,69.5,2110,1191.7,1509.3,941.7,1040.9,1213.8,789.4,357.8,828.9,973.8,1441.8,732.9,366.6,3407.4,1581,829.2,1902.8,2445.5,869,2938.9,2014.2,1012.1,1948.8,1049.1,2308.5,2420.4,904.3,1613.1,1868.4,2702.4,2803.8,3698.7,1126.3,1351.5,2011.3,3791
"ENSG00000240583",3369,3234.5,5367.9,3183.9,6152.6,8430.9,5181.6,4377.7,3856.4,2864.7,4092.8,1937.9,3598.8,3893.5,7838.2,3247.6,6563.2,5646.7,3743.4,1212.1,7638.4,3267.8,4185.3,3253.3,4684.1,5019.8,4542.7,3059.3,3305.2,4028.1,1963.7,2541.8,1701.1,5292.4,4861.1,2129.2,3802.5,4554.8,7164.9,5970.7,7490.4,5134.8
"ENSG00000204843",2611.9,1116,1295.8,1259.3,315.8,1755.4,-204.4,1196.9,3289.3,836.1,3874.8,295.8,2570.1,1549,244.2,-1709.6,-77.8,1216.3,196.3,-731.1,636.7,-1581.2,164.1,-1228.8,343.1,238,176.9,-593.7,32.6,-531.2,-329.6,-604.2,380.6,79.2,838.1,-1231.5,162.2,945.7,-1135.6,-1608.5,-569.6,505.3
"ENSG00000171867",6748.5,6511.5,4886.9,7278.1,6125,8957.7,6442.7,6888,7874.2,1801.2,4031.5,4301.9,6546.8,7865.5,8427.8,6618.6,14593.8,9108.5,7919.6,9342.8,10065.4,9977.3,9687.3,9912,9396,6414.5,11247.6,6656.4,9408.5,6701.5,9414.4,7820.1,10584.2,11609.3,10439.9,4838.6,10373.3,11749.5,10772.6,6571.7,4489.9,10937.2
"ENSG00000155093",3484.9,5678.8,4257.4,5523.4,2843.8,5045.9,4933.1,5274.3,3639.1,3137.6,4593.3,5125.1,4437.9,4287,2318.2,2825,1679.2,3507.7,2837.7,5061.4,5226.4,3227.7,3037.2,2604,3240.3,1533.3,3950,3152.5,3600.6,2665.8,2933.6,2448.3,1887.9,3191.2,3468.3,-139.3,3616.6,2275.2,4010.8,2528.9,2061,1288.3
"ENSG00000006125",3699,5597.7,5344.6,6521.4,4688,6812.9,2865.3,3162.1,4392.9,7049,2044.6,2037.4,5628.6,4552.8,3443.7,6595.3,3850.7,4646.4,5388.1,7433.8,4074.8,3013.9,4596.3,7648.7,5935.2,1383.9,5538.1,3076.8,4930.5,5012,5590.7,6056.1,6156.6,5819.6,6701,875.1,7547.6,3507,1225.8,7109.4,6455.6,3334.2
"ENSG00000172270",1393.7,475.7,1408.5,1617.7,1798.2,3098.2,-2024.6,1271.4,-460.2,-627.5,-1253.7,-1936.6,3584.6,5160.8,491,-1381.7,2011.8,1989.2,-659,-827.5,6616.1,4154.7,2767.8,700.7,1366.7,-2023.5,3221.2,4229.3,1387.7,3657.6,4332.9,3057.9,84.6,4627,3737.1,7720,4395.6,7477.6,2178.4,4578.5,1827.2,4671.6
"ENSG00000091140",-300.3,1052.1,459.2,491.9,1272.6,406.7,784.1,1428.8,1037.9,-223.9,750.3,875.4,1357.8,821.6,789.9,3767,1631.8,-192.6,1120.4,-413.5,2045.8,901.5,783.2,-84.2,875.3,-504.5,640.4,347.1,319.5,408,1176.3,1086.9,1250.7,1709.6,18.5,2484.6,1253,1636.8,1520.5,3109.2,300.5,588.7
"ENSG00000110435",4666.3,7076.1,8565.4,2913.1,4031,5468.2,5366.7,4550.5,3944.9,6490.4,5063.7,4173.2,5190.7,3153.2,3579,4784.6,2034.8,5714.8,638.6,4687.4,1840.3,1701.4,40.7,1466.1,3757.6,2026.3,4551.9,3918.6,1533.4,3077,1089.3,5652.8,4644.2,1124.9,4952.3,1656.6,3247,1800.1,4872.6,5167.6,4193.3,1252.2
"ENSG00000164919",2020.1,2532.4,2457,2445.7,1578.4,2650.8,2693.8,2359.1,1339,2507.5,210.6,2800.3,2228.5,421,1348.9,1806.5,1694,2290.7,4114.3,1186.2,3410.8,2261.7,1408.7,3284.3,2107.7,1618.3,3030.8,912.2,2226.4,932.4,1669.3,2418.3,1760.5,817.7,634.5,256.5,1399.7,2054.5,6425.1,-22,2395.5,310.7
"ENSG00000126698",1031.4,1419.3,910.4,656.6,1124.2,593,858.3,-18.5,399.7,560.1,346.5,-281.9,365.6,-683.4,1751.6,-2128.2,203.5,964.3,471.5,3267.9,-1002.4,2028.6,1355.6,1478.4,1774.6,-1550.3,1020,873.8,2582.2,737.6,-160.3,995.5,429,-125.3,1448.8,1793.2,-787.2,-13.9,-11.5,1191.3,-377.6,813.6
"ENSG00000117410",364.9,937.6,4946.5,5576.2,7667.1,9971.6,-125.1,9829.6,3232,3365.6,2755.9,8770.8,7858.5,1659.6,2799.2,12357.9,3706.1,1446.2,1853.9,496.1,248.2,1976.7,6364.7,696.9,2166.3,1651.7,1081.5,756.8,1535.3,2169.3,686.1,826.9,551.8,145.9,-92.8,1355,867.6,1510.1,495.6,3242.2,1860,2814.5
"ENSG00000125356",-2435.7,-498.6,-671.6,457.2,-669.6,-293.6,1048.9,-437.9,52.4,-68.3,1038.5,1114.2,91.8,-1251.2,919.7,-2010.6,725.7,781.8,-516.1,-1691.3,3969.7,-223.3,-888.6,2187.7,769,-717.1,668.3,-94.9,430.4,1.1,321,-563.1,5,89.3,781.2,877.5,-1619.7,606.5,1169.7,-2889.5,964.7,-36
"ENSG00000105755",152.4,1617.6,1416.3,244.2,854.5,-44.7,1271,-138.4,754.5,221.8,-343.8,-88.4,-403.3,12945.1,85.9,1075.3,910.3,1198.2,-146.4,-909.5,-1311,378.2,567.2,425.7,1084.6,1695.2,811.2,982.7,19.2,240.9,24.9,162.4,1599.5,1316.7,967.5,1462,1570.1,-815.3,136.5,339.5,892,-376.1
"ENSG00000113387",482.7,-435.8,1436.6,844.5,671.3,168,-3168.1,1680.6,375.6,1918.6,730.7,224.6,537.5,1212,207,-69.8,981.1,-190.6,963.8,2244,241.4,1672.4,1231.3,680.2,603.4,2135.9,274.5,-273.5,758.6,536.1,241.2,956.4,1547.1,1278.7,-568.4,1969.7,-1050.7,863.8,809.6,2457.9,1638.5,369.4
"ENSG00000065000",-233.3,227.6,1223.65,385.55,1694.1,1126.4,1515.35,1165.55,965.9,1874.4,548.55,1794.35,2296.35,-640.75,61.35,531.2,1931.3,102.1,1901.05,-356.95,1614.9,1682.9,-505.75,-592.45,1678.3,974,2959,120.05,1109.35,-1145.85,352.1,351.35,503.7,591.15,353.4,1541.8,1599.45,1388.5,-1763.4,1038.6,-2088.7,1718.7
"ENSG00000175130",976.1,2425.5,-266.1,4681.3,2012.5,3106.7,3870.3,1762.6,2415.3,2339.6,1731.7,2093.3,627.4,1242.2,1351.5,2899.7,2472.4,4831.6,4120.5,1547.5,-805.6,1172.4,1281.6,18.3,1129.9,2931.1,1902.1,3746.8,3459.2,649,2438.3,1440.2,2553.4,1484.1,995.3,-197.6,1739.4,988.8,1256,-1092,2830.3,879
"ENSG00000010818",-1327.2,1011.3,1257.4,234.6,819.3,740.6,-3245.7,314,502.1,1322.9,-1135.9,84.2,536,-1020.7,863.9,2952.9,576.4,2141.4,407.2,-17.2,-1981.7,-215.7,-848.5,-564.7,785.8,-130.5,196.3,693.2,903.5,-51,1170.4,-535.2,363.6,862.6,206.4,1400.5,168.3,850.3,3678.1,-3162.4,-1282.4,323.9
"ENSG00000124659",5260.3,2338,2811.5,3055.8,4000.2,3741.4,2741.2,4133.3,3031.3,4390,3032.8,4279.6,5857.9,4253.6,3124.3,-180.7,2416.8,612.7,1446.7,4052.4,-38,3234,6000.9,1171.4,3340.1,4337,1367.8,4789.2,3120.8,3648.2,1527.4,4177.6,3064,3893.1,2604.6,4972,4398.9,4055.6,1335.3,5929.9,3632.5,2701.2
